id,title,tags
21301,Barbershop 2:  Back in Business,"blaxploit icecub cedricth entertainersean patrickthoma kekepalm michaeleali kevinrodneysullivan comedi drama the continu adventur of the barber at calvin' barbershop. gina, a stylist at the beauti shop next door, is now tri to cut in on hi buisness. calvin is again struggl to keep hi father' shop and tradit alive--thi time against urban develop look to replac mom &amp; pop establish with name-brand chains. the world changes, but some thing never go out of style--from current event and polit to relationship and love, you can still say anyth you want at the barbershop."
10147,Bad Santa,"holiday elv christma parti depart store safe billybob thorntontoni coxbrett kellyberni macjohn ritter terryzwigoff drama comedi crime a miser conman and hi partner pose as santa and hi littl helper to rob depart store on christma eve. but they run into problem when the conman befriend a troubl kid, and the secur boss discov the plot."
816,Austin Powers: International Man of Mystery,"android undercov missil group therapi airplan mikemy elizabethhurley michaelyork mimirog sethgreen jayroach scienc fiction comedi crime as a swingin' fashion photograph by day and a groovi british superag by night, austin power is the '60s' most shagadel spy, baby! but can he stop megalomaniac dr. evil after the bald villain freez himself and unthaw in the '90s? with the help of sexi sidekick vanessa kensington, he just might."
302688,My Big Fat Greek Wedding 2,"comedi wed johncorbett elenakampouri niavardalo iangomez johnstamo kirkjon romanc comedi famili the continu adventur of the portokalo family. a follow-up to the 2002 comedy, ""mi big fat greek wedding."""
60307,Diary of a Wimpy Kid: Rodrick Rules,"base on novel middl school zacharygordon devonbostick rachaelharri robertcapron stevezahn davidbow famili comedi back in middl school after summer vacation, greg heffley and hi older brother rodrick must deal with their parents' misguid attempt to have them bond."
106,Predator,"central and south america predat alien stalk invis arnoldschwarzenegg carlweath elpidiacarrillo billduk jesseventura johnmctiernan scienc fiction action adventur thriller dutch and hi group of commando are hire by the cia to rescu down airmen from guerilla in a central american jungle. the mission goe well but as they return they find that someth is hunt them. nearli invisible, it blend in with the forest, take trophi from the bodi of it victim as it goe along. occasion see through it eyes, the audienc see it is an intellig alien hunter, hunt them for sport, kill them off one at a time."
279,Amadeus,"itali compos opera talent musician f.murray abrahamtom hulceelizabeth berridgeroy dotricesimon callow milo\u0161forman drama histori music the incred stori of geniu musician wolfgang amadeu mozart, told in flashback by hi peer and secret rival antonio salieri – now confin to an insan asylum."
8617,Prom Night,"aunt remak blood on shirt slasher death of famili brittanysnow scottport jessicastroup danadavi kellyblatz nelsonmccormick crime horror donna' senior prom is suppos to be the best night of her life, though a sadist killer from her past ha differ plan for her and her friends."
10625,Mean Girls,"femal friendship high school fish out of water best friend teenag lindsaylohan rachelmcadam timmeadow anagastey amypoehl markwat comedi cadi heron is a hit with the plastics, the a-list girl cliqu at her new school, until she make the mistak of fall for aaron samuels, the ex-boyfriend of alpha plastic regina george."
10934,Under the Tuscan Sun,"depress toscana recreat author divorc dianelan sandraoh lindsayduncan raoulbova vincentriotta audreywel comedi drama romanc after a rough divoce, frances, a 35 year old book editor from san francisco take a tour of tuscani at the urg of her friends. on a whim she buy bramasole, a run down villa in the tuscan countrysid and begin to piec her life togeth start with the villa and find that life sometim ha unexpect way of give her everyth she wanted."
5279,Gosford Park,"servant money shoot parti helenmirren cliveowen maggiesmith geraldinesomervil jeremynortham robertaltman drama mysteri thriller multipl storylin drama set in 1932, show the live of upstair guest and downstair servant at a parti in a countri hous in england."
10013,Peggy Sue Got Married,"time travel high school reunion kathleenturn nicolascag barrymil catherinehick joanallen francisfordcoppola comedi drama fantasi romanc peggi sue faint at a highschool reunion. when she wake up she find herself in her own past, just befor she finish school."
194662,Birdman,"time squar superhero long take new york citi play michaelkeaton emmaston zachgalifianaki naomiwatt edwardnorton alejandrogonz\u00e1lezi\u00f1\u00e1rritu drama comedi a fade actor best known for hi portray of a popular superhero attempt to mount a comeback by appear in a broadway play. as open night approaches, hi attempt to becom more altruistic, rebuild hi career, and reconnect with friend and famili prove more difficult than expected."
160588,Blue Jasmine,"san francisco sister sister relationship new york citi rich narciss cateblanchett alecbaldwin sallyhawkin bobbycannaval louisc.k. woodyallen comedi drama jasmin french use to be on the top of the heap as a new york socialite, but now is return to her estrang sister in san francisco utterli ruined. as jasmin struggl with her haunt memori of a privileg past bear dark realiti she ignored, she tri to recov in her present. unfortunately, it all prove a lose battl as jasmine' narcissist hangup and their consequ begin to overwhelm her. in do so, her old pretens and new deceit begin to foul up everyone' lives, especi her own."
9829,United 93,"airplan hijack terror cell emerg land war on terror j.j.johnson pollyadam trishgat nancymcdoniel opalalladin paulgreengrass drama histori crime thriller action a real time account of the event on unit flight 93, one of the plane hijack on 9/11 that crash near shanksville, pennsylvania when passeng foil the terrorist plot."
10028,Honey,"new york danc hip-hop dream danc jessicaalba mekhiphif joybryant romeomil davidmoscow billewoodruff romanc music famili honey daniel (jessica alba) dream of make a name for herself as a hip-hop choreographer. when she' not busi hit downtown club with her friends, she teach danc class at a nearbi commun center in harlem, n.y., as a way to keep kid off the streets. honey think she' hit the jackpot when she meet a hotshot director (david moscow) who cast her in one of hi music videos. but, when he start demand sexual favor from her, honey make a decis that will chang her life."
10535,Spy Hard,"atom bomb spoof jame bond spoof leslienielsen nicollettesheridan charlesdurn marciagay hardenbarri bostwick rickfriedberg action comedi the evil gen. rancor ha hi sight set on world domination, and onli one man can stop him: dick steele, also known as agent wd-40. rancor need to obtain a comput circuit for the missil that he is plan to fire, so steel team up with veroniqu ukrinsky, a kgb agent whose father design the chip. togeth they tri to locat the evil mastermind' headquarters, where veronique' father and sever other hostag are be held."
790,The Fog,"propheci sea beach gold small town adriennebarbeau jamiele curtisjanet leighjohn housemantom atkin johncarpent horror strang thing begin to occur as a tini california coastal town prepar to commemor it centenary. inanim object spring eerili to life; rev. malon stumbl upon a dark secret about the town' founding; radio announc stevi wit a mystic fire; and hitchhik elizabeth discov the mutil corps of a fisherman. then a mysteri iridesc fog descend upon the village, and more peopl start to die."
43959,Soul Surfer,"competit base on novel shark attack surf biographi annasophiarobb helenhunt lorrainenicholson carrieunderwood dennisquaid seanmcnamara action drama soul surfer is the inspir true stori of teen surfer bethani hamilton. bethani lost her left arm in a shark attack and courag overcam all odd to becom a champion again, through her sheer determin and unwav faith.bethani (annasophia robb) wa born to surf. a natur talent who took to the wave at a young age, she wa lead an idyl life on kauai, particip in nation surf competit with her best friend alana (lorrain nicholson), when everyth changed. on halloween morning, a 14-foot tiger shark came out of nowher and seem to shatter all her dreams.soul surfer reveal bethany' fight to recov from her ordeal and how she grappl with the question of her future. strengthen by the love of her parents, tom (denni quaid) and cheri (helen hunt), and support by her youth group leader sara (carri underwood), bethani refus to give in or give up, and begin a bold return to the water."
